SubjectLabel,SubjectID,DirectionCount,Method,MethodLabel,Metric,Value_dB
P0030,30,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.59002655282041
P0030,30,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.13957845738168
P0030,30,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.5035673270618
P0030,30,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.47735209095068
P0030,30,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.55287467382842
P0030,30,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.89038249984087
P0030,30,6,MCA,MCA,MeasuredDomainERB,2.11996798396158
P0030,30,6,MCA,MCA,Contralateral25ERB,2.08531568307423
P0030,30,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.77846346182513
P0030,30,6,MCA,MCA,HorizontalILDMAE,1.64291475835379
P0030,30,14,SHOnly,SH only,MeasuredDomainERB,2.52557359872679
P0030,30,14,SHOnly,SH only,Contralateral25ERB,5.1032391898833
P0030,30,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.34801806080599
P0030,30,14,SHOnly,SH only,HorizontalILDMAE,3.82704161820048
P0030,30,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.84231154441513
P0030,30,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.4255177848376
P0030,30,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.08727859884972
P0030,30,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.34032182904336
P0030,30,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.08959438969701
P0030,30,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.28832018920895
P0030,30,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.02248671393444
P0030,30,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.64127524975418
P0030,30,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.03348054683673
P0030,30,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.24744150957002
P0030,30,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.80941755315128
P0030,30,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.53987393864512
P0030,30,14,MCA,MCA,MeasuredDomainERB,1.34667351024767
P0030,30,14,MCA,MCA,Contralateral25ERB,2.46831320260871
P0030,30,14,MCA,MCA,ContralateralHemisphereHighFrequency,4.93152553923421
P0030,30,14,MCA,MCA,HorizontalILDMAE,1.05054463566025
P0030,30,26,SHOnly,SH only,MeasuredDomainERB,2.60780753705711
P0030,30,26,SHOnly,SH only,Contralateral25ERB,3.60979039131116
P0030,30,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.37258119425863
P0030,30,26,SHOnly,SH only,HorizontalILDMAE,3.15229458305007
P0030,30,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.87141168997787
P0030,30,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.05765083729171
P0030,30,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.04426619279335
P0030,30,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.83612403463431
P0030,30,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.92511790147184
P0030,30,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.23202613827242
P0030,30,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.01980843503871
P0030,30,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.890802382344
P0030,30,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.81880889443798
P0030,30,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.20338031811418
P0030,30,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.77697854725976
P0030,30,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.90603209775915
P0030,30,26,MCA,MCA,MeasuredDomainERB,1.07450158338026
P0030,30,26,MCA,MCA,Contralateral25ERB,1.77385150251289
P0030,30,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.59480277889194
P0030,30,26,MCA,MCA,HorizontalILDMAE,0.850547805720689
P0036,36,6,SHOnly,SH only,MeasuredDomainERB,3.24180355233229
P0036,36,6,SHOnly,SH only,Contralateral25ERB,2.36570745976051
P0036,36,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.33710585131297
P0036,36,6,SHOnly,SH only,HorizontalILDMAE,2.37873034749415
P0036,36,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.72291250627712
P0036,36,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.42939659936528
P0036,36,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.08098559510096
P0036,36,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.27091964316798
P0036,36,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.63242796340528
P0036,36,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.93748664362874
P0036,36,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.2359315852292
P0036,36,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.98768403257598
P0036,36,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.69681359113709
P0036,36,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,3.168758846611
P0036,36,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.21570005324537
P0036,36,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.63497654784659
P0036,36,6,MCA,MCA,MeasuredDomainERB,2.24322276588772
P0036,36,6,MCA,MCA,Contralateral25ERB,1.82270607902291
P0036,36,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.70477149417664
P0036,36,6,MCA,MCA,HorizontalILDMAE,1.5192882318674
P0036,36,14,SHOnly,SH only,MeasuredDomainERB,2.72456409884121
P0036,36,14,SHOnly,SH only,Contralateral25ERB,4.93793078336028
P0036,36,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.2947784861251
P0036,36,14,SHOnly,SH only,HorizontalILDMAE,3.38664814372865
P0036,36,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.8803833530813
P0036,36,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.43751341675541
P0036,36,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.47745182519453
P0036,36,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.37622949088714
P0036,36,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.99502996200293
P0036,36,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.67210522928293
P0036,36,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.72600151023374
P0036,36,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.12648564612064
P0036,36,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.97985626140285
P0036,36,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.58641282271542
P0036,36,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.69756033734838
P0036,36,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.12979411124791
P0036,36,14,MCA,MCA,MeasuredDomainERB,1.45027244936106
P0036,36,14,MCA,MCA,Contralateral25ERB,2.52152324890415
P0036,36,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.39512514901315
P0036,36,14,MCA,MCA,HorizontalILDMAE,1.14275750046251
P0036,36,26,SHOnly,SH only,MeasuredDomainERB,2.72460328644489
P0036,36,26,SHOnly,SH only,Contralateral25ERB,3.56780609239455
P0036,36,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.75939093243329
P0036,36,26,SHOnly,SH only,HorizontalILDMAE,2.59158410367991
P0036,36,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.83456406311645
P0036,36,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.12648264587404
P0036,36,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.71349607641053
P0036,36,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.377409060049
P0036,36,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.84516477011104
P0036,36,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.08457709841172
P0036,36,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.2130682724626
P0036,36,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.18813807640616
P0036,36,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.756743743716
P0036,36,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.03700510570058
P0036,36,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.20122794708596
P0036,36,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.16746558067967
P0036,36,26,MCA,MCA,MeasuredDomainERB,1.1003060495932
P0036,36,26,MCA,MCA,Contralateral25ERB,1.62206788425351
P0036,36,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.52302152208358
P0036,36,26,MCA,MCA,HorizontalILDMAE,0.642083835581604
P0056,56,6,SHOnly,SH only,MeasuredDomainERB,3.16116593401875
P0056,56,6,SHOnly,SH only,Contralateral25ERB,2.55025508485205
P0056,56,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,7.00298468030098
P0056,56,6,SHOnly,SH only,HorizontalILDMAE,2.22477163058501
P0056,56,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.69345339735035
P0056,56,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.32225214387276
P0056,56,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.66045395385276
P0056,56,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.37009069203367
P0056,56,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.6654738359796
P0056,56,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.6882113816704
P0056,56,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.88793698789832
P0056,56,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.53415441848223
P0056,56,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.79520536569992
P0056,56,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.93914220161591
P0056,56,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.07142001800202
P0056,56,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.30683489225327
P0056,56,6,MCA,MCA,MeasuredDomainERB,2.22397676475111
P0056,56,6,MCA,MCA,Contralateral25ERB,2.07813975930129
P0056,56,6,MCA,MCA,ContralateralHemisphereHighFrequency,7.17873181329853
P0056,56,6,MCA,MCA,HorizontalILDMAE,1.92474274889016
P0056,56,14,SHOnly,SH only,MeasuredDomainERB,2.61690905447235
P0056,56,14,SHOnly,SH only,Contralateral25ERB,5.11587635377558
P0056,56,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.5999041172344
P0056,56,14,SHOnly,SH only,HorizontalILDMAE,3.9633442148934
P0056,56,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.79896396118684
P0056,56,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.47799148572831
P0056,56,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.87842916145574
P0056,56,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.63195573371177
P0056,56,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.15097615521761
P0056,56,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.47937974232008
P0056,56,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.76208734032696
P0056,56,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.51378152694872
P0056,56,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.04550922559177
P0056,56,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.43607329590538
P0056,56,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.37762210038106
P0056,56,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.41753546758519
P0056,56,14,MCA,MCA,MeasuredDomainERB,1.34489533745239
P0056,56,14,MCA,MCA,Contralateral25ERB,2.7511694287786
P0056,56,14,MCA,MCA,ContralateralHemisphereHighFrequency,4.95320443814694
P0056,56,14,MCA,MCA,HorizontalILDMAE,1.22329535497244
P0056,56,26,SHOnly,SH only,MeasuredDomainERB,2.55778982471386
P0056,56,26,SHOnly,SH only,Contralateral25ERB,3.3535556512314
P0056,56,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.14604824855518
P0056,56,26,SHOnly,SH only,HorizontalILDMAE,2.8036346479854
P0056,56,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.0029356631819
P0056,56,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.16101450049772
P0056,56,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.2140643845016
P0056,56,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.08585749307174
P0056,56,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.0401186778235
P0056,56,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.38491758950555
P0056,56,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.63309210315769
P0056,56,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.7999102555684
P0056,56,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.92302889685729
P0056,56,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.27977545736155
P0056,56,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.476214412263
P0056,56,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.68196276648255
P0056,56,26,MCA,MCA,MeasuredDomainERB,1.04978294989546
P0056,56,26,MCA,MCA,Contralateral25ERB,1.75592598823002
P0056,56,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.85806625709185
P0056,56,26,MCA,MCA,HorizontalILDMAE,0.961447492629632
P0059,59,6,SHOnly,SH only,MeasuredDomainERB,3.18525678161136
P0059,59,6,SHOnly,SH only,Contralateral25ERB,3.06827565561459
P0059,59,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.74607200796193
P0059,59,6,SHOnly,SH only,HorizontalILDMAE,2.12003852119988
P0059,59,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.6819455037974
P0059,59,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.5268892878915
P0059,59,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.83006900763835
P0059,59,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.39161314529227
P0059,59,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.59422813425014
P0059,59,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.81000579219154
P0059,59,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.73342882305847
P0059,59,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.45221794027025
P0059,59,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.73870853125933
P0059,59,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,3.04648666125036
P0059,59,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.6752701162503
P0059,59,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.15351238880248
P0059,59,6,MCA,MCA,MeasuredDomainERB,2.18125544654209
P0059,59,6,MCA,MCA,Contralateral25ERB,2.2713492089195
P0059,59,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.7619931816799
P0059,59,6,MCA,MCA,HorizontalILDMAE,1.8334053931488
P0059,59,14,SHOnly,SH only,MeasuredDomainERB,2.70980348586812
P0059,59,14,SHOnly,SH only,Contralateral25ERB,5.07905987114201
P0059,59,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.4404422289917
P0059,59,14,SHOnly,SH only,HorizontalILDMAE,3.87224315071456
P0059,59,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.75050055639531
P0059,59,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.65388765884111
P0059,59,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.76629818724416
P0059,59,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.7954247214722
P0059,59,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.0709405088749
P0059,59,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.48891284633975
P0059,59,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.62398957199798
P0059,59,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.63617752261312
P0059,59,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.98737500524739
P0059,59,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.43074997063861
P0059,59,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.31376035522071
P0059,59,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.43080518427877
P0059,59,14,MCA,MCA,MeasuredDomainERB,1.33810145661839
P0059,59,14,MCA,MCA,Contralateral25ERB,2.7576494280451
P0059,59,14,MCA,MCA,ContralateralHemisphereHighFrequency,4.81318251582195
P0059,59,14,MCA,MCA,HorizontalILDMAE,0.998167589060682
P0059,59,26,SHOnly,SH only,MeasuredDomainERB,2.75503105446734
P0059,59,26,SHOnly,SH only,Contralateral25ERB,3.88033436282134
P0059,59,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.71258929877611
P0059,59,26,SHOnly,SH only,HorizontalILDMAE,4.01862346207775
P0059,59,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.85977825144536
P0059,59,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.32947308893863
P0059,59,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.89693450779012
P0059,59,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.97146533101364
P0059,59,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.99130086951106
P0059,59,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.38913799081911
P0059,59,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.59517816553485
P0059,59,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.88890290695599
P0059,59,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.85499346178212
P0059,59,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.30254315021609
P0059,59,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.38019063614007
P0059,59,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.81260612288702
P0059,59,26,MCA,MCA,MeasuredDomainERB,0.979072505250262
P0059,59,26,MCA,MCA,Contralateral25ERB,1.78894256312427
P0059,59,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.48888471513875
P0059,59,26,MCA,MCA,HorizontalILDMAE,0.801226361702495
P0060,60,6,SHOnly,SH only,MeasuredDomainERB,3.35385267319775
P0060,60,6,SHOnly,SH only,Contralateral25ERB,2.57980816670302
P0060,60,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.60931155375614
P0060,60,6,SHOnly,SH only,HorizontalILDMAE,1.85932757926974
P0060,60,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.83188414306663
P0060,60,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.28426680517281
P0060,60,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.71767119864825
P0060,60,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.13456002121926
P0060,60,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.66936093625636
P0060,60,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.62007363681182
P0060,60,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.46400888415761
P0060,60,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.12474034429263
P0060,60,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.73082652710312
P0060,60,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.83880100956923
P0060,60,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.29048874581872
P0060,60,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.95432373154809
P0060,60,6,MCA,MCA,MeasuredDomainERB,2.26289274934105
P0060,60,6,MCA,MCA,Contralateral25ERB,2.0917864839737
P0060,60,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.85394311933843
P0060,60,6,MCA,MCA,HorizontalILDMAE,1.84023698598936
P0060,60,14,SHOnly,SH only,MeasuredDomainERB,2.7808269844206
P0060,60,14,SHOnly,SH only,Contralateral25ERB,5.3362204713258
P0060,60,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.8792969085213
P0060,60,14,SHOnly,SH only,HorizontalILDMAE,3.68642914152064
P0060,60,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.87548572409777
P0060,60,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.59143163641898
P0060,60,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.26806418914206
P0060,60,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.26784196108257
P0060,60,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.12896977732476
P0060,60,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.41536559156448
P0060,60,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.29270812812341
P0060,60,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.20627813186058
P0060,60,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.11739445428362
P0060,60,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.35514948264463
P0060,60,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.27119880861526
P0060,60,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.24695791852624
P0060,60,14,MCA,MCA,MeasuredDomainERB,1.40974792054201
P0060,60,14,MCA,MCA,Contralateral25ERB,2.67741804682836
P0060,60,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.21967109828644
P0060,60,14,MCA,MCA,HorizontalILDMAE,0.863160182601772
P0060,60,26,SHOnly,SH only,MeasuredDomainERB,2.74051634898614
P0060,60,26,SHOnly,SH only,Contralateral25ERB,3.71130522143961
P0060,60,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.24371638987864
P0060,60,26,SHOnly,SH only,HorizontalILDMAE,2.94026459367418
P0060,60,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.95308060173544
P0060,60,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.26569792115365
P0060,60,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.70588196544399
P0060,60,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.40754085757244
P0060,60,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.02174251059255
P0060,60,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.42359086086947
P0060,60,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.32651636512527
P0060,60,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.34717864656114
P0060,60,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.89579242413164
P0060,60,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.31760405323746
P0060,60,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.23775308327789
P0060,60,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.4039540874919
P0060,60,26,MCA,MCA,MeasuredDomainERB,1.07962277496592
P0060,60,26,MCA,MCA,Contralateral25ERB,1.90854788402873
P0060,60,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.54620525478905
P0060,60,26,MCA,MCA,HorizontalILDMAE,1.05774901122056
P0074,74,6,SHOnly,SH only,MeasuredDomainERB,3.17629010764558
P0074,74,6,SHOnly,SH only,Contralateral25ERB,2.60311112873847
P0074,74,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.81143357974773
P0074,74,6,SHOnly,SH only,HorizontalILDMAE,1.49627415293422
P0074,74,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.77855140652838
P0074,74,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.3288664206073
P0074,74,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.44828119619923
P0074,74,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.27849596301981
P0074,74,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.73383519194472
P0074,74,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.96781306573954
P0074,74,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.69168830815563
P0074,74,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.63601017194764
P0074,74,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.80753282310928
P0074,74,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,3.19037157104559
